numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
78890;20230203120000;101780;160;3;70;9.500000;299.050000;293.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;-60;mq;297.850000;mq;301.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230203120000;101900;200;3;80;3.900000;298.350000;292.450000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;-20;mq;297.250000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230203120000;101830;190;3;90;4.000000;297.850000;293.150000;75;51670;mq;mq;mq;mq;mq;mq;mq;mq;mq;101740;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20230203120000;101790;190;3;100;9.300000;299.550000;294.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-40;mq;297.350000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230203120000;101750;110;3;110;2.700000;297.050000;294.550000;86;49600;0;mq;mq;75;6;800;mq;mq;mq;101660;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;4.000000;4.500000;-10;mq;mq;mq;mq;-0.100000;1.400000;mq;mq;mq;mq;mq;mq;mq;4;mq;810;5;mq;1080;6;mq;1470;mq;mq;mq;
81401;20230203120000;101440;230;3;230;0.500000;299.050000;296.350000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;-90;mq;295.650000;mq;302.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;11.600000;19.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230203120000;101480;240;3;210;1.400000;295.950000;295.650000;98;7900;0;mq;mq;100;8;450;mq;mq;mq;101390;mq;mq;-60;294.850000;mq;mq;mq;296.650000;mq;mq;3.000000;3.000000;-10;mq;mq;mq;mq;-0.100000;0.200000;0.200000;0.400000;1.800000;mq;mq;mq;mq;7;mq;360;7;mq;540;8;mq;810;mq;8;mq;
81408;20230203120000;101410;210;3;350;1.100000;297.150000;296.250000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;-120;mq;294.650000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;1.000000;1.000000;1.000000;13.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230203120000;mq;mq;mq;10;0.700000;296.850000;294.550000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;294.750000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20230203120000;98510;-240;6;120;11.800000;270.050000;262.950000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97980;mq;mq;mq;270.050000;mq;272.450000;mq;mq;mq;mq;17.500000;18.500000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20230203150000;103330;0;5;270;6.700000;282.650000;281.250000;91;19820;0;mq;mq;mq;mq;mq;mq;mq;mq;102440;mq;mq;340;mq;mq;mq;mq;280.750000;mq;mq;10.600000;13.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230203150000;103150;10;3;270;6.400000;284.050000;280.750000;80;34710;0;mq;mq;90;7;450;mq;mq;mq;102570;mq;mq;320;mq;mq;mq;mq;280.450000;mq;mq;9.900000;11.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20230203150000;103530;-20;5;280;5.800000;283.850000;282.250000;90;14000;3;2;mq;90;4;800;34;26;14;103420;mq;mq;340;mq;mq;mq;mq;mq;mq;mq;8.500000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;4;6;700;6;3;2100;1;0;6500;mq;mq;mq;
07027;20230203150000;103570;-30;5;280;5.400000;283.250000;281.550000;89;14900;0;mq;mq;100;8;450;mq;mq;mq;102740;mq;mq;290;mq;mq;mq;mq;279.550000;mq;mq;7.300000;9.100000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.400000;0.400000;mq;mq;mq;mq;2;mq;450;4;mq;750;8;mq;960;mq;mq;mq;
07037;20230203150000;103450;-20;5;280;5.400000;282.650000;279.750000;82;50440;0;mq;mq;100;8;450;mq;mq;mq;101520;mq;mq;300;mq;mq;mq;mq;279.250000;mq;mq;8.700000;10.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.600000;1.600000;mq;mq;mq;mq;6;mq;420;8;mq;630;mq;mq;mq;mq;mq;mq;
07072;20230203150000;103320;-30;5;260;4.400000;281.750000;280.850000;94;9380;0;mq;mq;100;8;250;mq;mq;mq;102140;mq;mq;290;mq;mq;mq;mq;279.850000;mq;mq;7.100000;7.300000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;240;7;mq;450;8;mq;810;mq;mq;mq;
07110;20230203150000;103780;-50;6;270;2.900000;282.550000;278.950000;78;38900;0;mq;mq;100;8;800;mq;mq;mq;102560;mq;mq;290;mq;mq;mq;mq;280.350000;mq;mq;4.800000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230203150000;103690;-50;7;240;5.300000;283.450000;279.550000;77;15000;2;2;mq;90;7;800;34;mq;mq;102970;mq;mq;310;mq;mq;mq;mq;mq;mq;mq;8.900000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230203150000;103680;-90;7;300;3.200000;284.250000;279.350000;72;54740;0;mq;mq;100;8;1250;mq;mq;mq;103220;mq;mq;220;mq;mq;mq;mq;279.850000;mq;mq;4.800000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230203150000;103620;-60;5;240;3.500000;282.650000;279.950000;83;19100;0;mq;mq;100;8;800;mq;mq;mq;101830;mq;mq;260;mq;mq;mq;mq;278.550000;mq;mq;5.500000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;630;8;mq;870;mq;mq;mq;mq;mq;mq;
07149;20230203150000;103470;-100;6;270;4.300000;283.050000;279.550000;79;30000;1;2;2;90;7;800;35;mq;mq;102360;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;7.500000;7.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;6;880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230203150000;103480;-60;5;250;4.900000;282.150000;279.250000;82;20000;0;mq;mq;100;8;800;mq;mq;mq;102020;mq;mq;260;mq;mq;mq;mq;278.250000;mq;mq;6.500000;7.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;600;8;mq;960;mq;mq;mq;mq;mq;mq;
07181;20230203150000;103330;-10;5;250;5.000000;279.550000;278.450000;93;19790;0;mq;mq;100;8;450;mq;mq;mq;99040;mq;mq;210;mq;mq;mq;mq;277.250000;mq;mq;7.800000;9.200000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.600000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20230203150000;103170;-70;5;260;8.200000;282.250000;277.250000;71;58060;0;mq;mq;100;8;800;mq;mq;mq;101310;mq;mq;180;mq;mq;mq;mq;277.450000;mq;mq;13.600000;13.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;7;mq;900;8;mq;1050;mq;mq;mq;mq;mq;mq;
07207;20230203150000;103770;-80;8;240;1.000000;283.250000;278.450000;72;22000;2;2;mq;100;8;800;35;mq;mq;103240;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;1.500000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230203150000;103700;-120;6;330;1.600000;283.950000;278.050000;67;60000;0;mq;mq;100;8;800;mq;mq;mq;103380;mq;mq;180;mq;mq;mq;mq;279.650000;mq;mq;2.800000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20230203150000;103670;-90;6;250;1.700000;282.850000;276.750000;66;60000;0;mq;mq;100;8;800;mq;mq;mq;102280;mq;mq;220;mq;mq;mq;mq;277.950000;mq;mq;2.800000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20230203150000;103660;-120;6;300;1.800000;282.050000;275.150000;62;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101610;mq;mq;200;mq;mq;mq;mq;276.850000;mq;mq;3.000000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20230203150000;103490;-120;7;260;2.700000;281.950000;275.250000;63;60000;0;mq;mq;100;8;1250;mq;mq;mq;100780;mq;mq;160;mq;mq;mq;mq;278.250000;mq;mq;3.800000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20230203150000;103430;-50;5;240;3.600000;280.850000;275.750000;70;60000;0;mq;mq;100;8;1250;mq;mq;mq;100070;mq;mq;220;mq;mq;mq;mq;274.350000;mq;mq;6.200000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20230203150000;103740;-130;6;10;4.300000;282.350000;276.550000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;103450;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;6.400000;8.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20230203150000;103710;-150;6;50;3.000000;281.950000;275.950000;66;60000;0;mq;mq;100;8;800;mq;mq;mq;102220;mq;mq;180;mq;mq;mq;mq;278.150000;mq;mq;5.400000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20230203150000;103570;-90;6;20;3.700000;281.250000;274.150000;61;42130;0;mq;mq;mq;0;mq;mq;mq;mq;98660;mq;mq;90;mq;mq;mq;mq;274.950000;mq;mq;5.800000;7.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20230203150000;103610;-100;6;20;2.400000;281.650000;273.650000;57;38190;0;mq;mq;mq;2;800;mq;mq;mq;99560;mq;mq;160;mq;mq;mq;mq;275.450000;mq;mq;5.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230203150000;mq;-60;5;100;2.200000;278.850000;273.150000;67;20000;0;mq;mq;mq;0;mq;mq;mq;mq;93530;92500;924;140;mq;mq;mq;mq;272.450000;mq;mq;4.000000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20230203150000;103480;-130;6;330;7.900000;282.250000;274.150000;57;70000;1;0;0;50;1;1250;35;20;11;100530;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;10.300000;10.500000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;1100;4;0;7500;mq;mq;mq;mq;mq;mq;
07510;20230203150000;103620;-110;6;30;5.000000;283.850000;275.950000;58;19700;0;mq;mq;mq;0;mq;mq;mq;mq;103030;mq;mq;140;mq;mq;mq;mq;271.250000;mq;mq;7.000000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230203150000;103440;-130;6;330;2.600000;283.750000;274.250000;52;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100260;mq;mq;30;mq;mq;mq;mq;273.850000;mq;mq;4.600000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230203150000;103060;-100;6;340;6.400000;283.850000;270.450000;39;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94670;mq;mq;70;mq;mq;mq;mq;271.050000;mq;mq;9.400000;9.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230203150000;103040;-70;6;10;8.800000;284.450000;274.950000;52;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102130;mq;mq;110;mq;mq;mq;mq;278.150000;mq;mq;15.800000;19.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230203150000;mq;130;5;220;0.900000;284.950000;268.750000;32;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92470;mq;mq;110;mq;269.650000;mq;285.050000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230203150000;103520;-140;6;350;2.200000;285.450000;275.050000;49;50530;0;mq;mq;mq;0;mq;mq;mq;mq;102790;mq;mq;90;mq;mq;mq;mq;273.150000;mq;mq;4.600000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20230203150000;103420;-130;6;20;2.100000;284.650000;273.750000;47;33060;0;mq;mq;mq;0;mq;mq;mq;mq;99030;mq;mq;90;mq;mq;mq;mq;271.750000;mq;mq;3.700000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20230203150000;103330;-130;6;280;2.600000;286.350000;272.650000;39;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98380;mq;mq;70;mq;mq;mq;mq;272.450000;mq;mq;4.400000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20230203150000;103430;-170;6;300;4.100000;284.650000;274.550000;50;25220;0;mq;mq;mq;0;mq;mq;mq;mq;101590;mq;mq;50;mq;mq;mq;mq;272.850000;mq;mq;6.000000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20230203150000;102850;-170;6;210;0.900000;290.350000;274.350000;34;26950;0;mq;mq;mq;0;mq;mq;mq;mq;102750;mq;mq;50;mq;mq;mq;mq;275.450000;mq;mq;1.800000;4.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20230203150000;102680;-160;6;330;6.900000;286.950000;274.250000;42;10860;0;mq;mq;mq;0;mq;mq;mq;mq;102290;mq;mq;130;mq;mq;mq;mq;271.150000;mq;mq;9.700000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20230203150000;mq;mq;mq;160;3.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.700000;7.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20230203150000;102610;-180;6;180;2.900000;286.950000;281.550000;70;40000;2;0;0;10;1;800;35;20;11;102290;mq;mq;280;mq;mq;mq;mq;277.650000;mq;mq;4.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;690;1;0;8000;mq;mq;mq;mq;mq;mq;
07747;20230203150000;102840;-180;7;300;9.700000;292.150000;265.750000;16;30070;0;mq;mq;mq;0;mq;mq;mq;mq;102310;mq;mq;-30;mq;mq;mq;mq;278.450000;mq;mq;14.200000;17.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20230203150000;102860;-120;5;220;3.200000;287.950000;281.450000;65;35700;0;mq;mq;mq;0;mq;mq;mq;mq;102750;mq;mq;470;mq;mq;mq;mq;275.050000;mq;mq;5.100000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20230203150000;102760;-140;5;120;3.500000;285.750000;281.650000;76;45670;0;mq;mq;90;7;800;mq;mq;mq;102610;mq;mq;380;mq;mq;mq;mq;276.850000;mq;mq;5.000000;5.200000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;7;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20230203150000;100960;10;3;250;3.600000;301.450000;297.450000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;-20;mq;297.650000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20230203150000;101020;110;6;mq;mq;303.250000;296.650000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;-80;mq;296.550000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20230203150000;101220;100;3;130;6.800000;299.550000;296.850000;85;47640;0;mq;mq;90;1;1250;mq;mq;mq;101070;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;12.100000;12.100000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.600000;0.600000;mq;mq;mq;mq;1;mq;1290;7;mq;4200;7;mq;5040;mq;9;mq;
61996;20230203150000;102950;160;3;140;6.500000;286.850000;281.250000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102600;mq;mq;550;mq;284.650000;mq;291.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20230203150000;100820;20;3;30;1.700000;282.050000;281.750000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99060;mq;mq;-460;mq;281.650000;mq;288.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.400000;12.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20230203150000;101890;-150;6;330;11.300000;283.650000;279.050000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.900000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20230203150000;101010;30;3;340;3.300000;301.450000;297.650000;80;20000;0;mq;mq;75;6;1250;mq;mq;mq;100930;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;5.000000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.100000;7.300000;mq;mq;mq;mq;6;mq;1170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20230203150000;99830;-620;8;160;15.100000;274.550000;273.950000;96;6440;61;mq;mq;100;8;250;mq;mq;mq;99740;mq;mq;-2060;mq;mq;mq;mq;273.050000;mq;mq;19.900000;19.900000;-10;mq;mq;mq;mq;0.600000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;7;mq;210;8;mq;360;mq;mq;mq;mq;mq;mq;
78890;20230203150000;101880;100;0;80;10.700000;300.450000;293.750000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101560;mq;mq;-60;mq;297.850000;mq;301.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230203150000;102010;110;0;60;8.200000;300.050000;292.950000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;-40;mq;297.250000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230203150000;101900;70;0;110;6.300000;299.050000;293.650000;72;4660;mq;mq;mq;mq;mq;mq;mq;mq;mq;101810;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230203150000;101820;70;0;100;8.400000;300.450000;295.150000;73;47580;0;mq;mq;mq;5;800;mq;mq;mq;101730;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;12.600000;13.100000;-10;mq;mq;mq;mq;0.000000;0.600000;2.000000;mq;mq;mq;mq;mq;mq;3;mq;840;5;mq;1230;5;mq;1560;mq;mq;mq;
81401;20230203150000;101470;30;0;70;2.100000;298.350000;297.850000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;-10;mq;295.650000;mq;301.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.100000;14.300000;14.300000;14.500000;33.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230203150000;101440;-40;8;60;8.700000;300.850000;296.250000;76;60000;0;mq;mq;90;7;800;mq;mq;mq;101350;mq;mq;-60;mq;mq;mq;mq;296.650000;mq;mq;11.700000;12.300000;-10;mq;mq;mq;mq;0.000000;6.600000;6.800000;6.800000;8.400000;mq;mq;mq;mq;6;mq;780;7;mq;1020;7;mq;1440;mq;8;mq;
81408;20230203150000;101370;40;8;70;1.400000;299.750000;297.050000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-70;mq;294.650000;mq;302.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;1.200000;1.200000;14.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230203150000;mq;mq;mq;90;2.400000;301.650000;295.650000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;294.750000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20230203150000;98130;-390;6;130;17.500000;267.450000;261.550000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97590;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;27.800000;28.300000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20230203180000;103410;80;3;270;7.100000;282.250000;281.150000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102520;mq;mq;330;281.450000;mq;283.150000;mq;280.750000;mq;mq;9.700000;10.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
