Heures;mois;t;jour_semaine;jour_mois;Consommation
0;12;10.058536585365873;6;23;57651.0
3;12;9.656097560975635;6;23;49123.0
6;12;9.668292682926854;6;23;46784.0
9;12;10.677500000000027;6;23;51850.0
12;12;13.031707317073186;6;23;57004.0
15;12;13.343902439024415;6;23;53127.0
18;12;11.873170731707337;6;23;56189.0
21;12;11.187179487179508;6;23;55142.0
0;12;10.641463414634172;0;24;55201.0
3;12;9.95365853658539;0;24;47591.0
6;12;9.37804878048783;0;24;47435.0
9;12;9.995121951219533;0;24;55766.0
12;12;11.770731707317097;0;24;58748.0
15;12;11.36585365853661;0;24;56315.0
18;12;9.345238095238114;0;24;59506.0
21;12;7.63658536585368;0;24;54339.0
0;12;6.3707317073170975;1;25;58338.0
3;12;5.221951219512222;1;25;52343.0
6;12;4.124390243902462;1;25;49101.0
9;12;4.902500000000023;1;25;52602.0
12;12;8.160000000000023;1;25;56259.0
15;12;8.407500000000022;1;25;50321.0
18;12;4.620000000000019;1;25;56851.0
21;12;3.1725000000000207;1;25;59759.0
0;12;2.1600000000000263;2;26;61896.0
3;12;1.3525000000000218;2;26;55795.0
6;12;0.8150000000000261;2;26;57936.0
9;12;2.165853658536612;2;26;68285.0
12;12;6.069047619047639;2;26;70707.0
15;12;6.769047619047641;2;26;65257.0
18;12;3.7000000000000224;2;26;71016.0
21;12;2.4761904761905034;2;26;68590.0
0;12;1.519047619047641;3;27;68054.0
3;12;1.0238095238095468;3;27;61221.0
6;12;0.8666666666666878;3;27;62238.0
9;12;2.260975609756118;3;27;71861.0
12;12;5.940476190476212;3;27;74374.0
15;12;6.885714285714314;3;27;69211.0
18;12;4.520000000000019;3;27;73720.0
21;12;3.8595238095238305;3;27;70003.0
0;12;3.5190476190476394;4;28;69042.0
3;12;3.340476190476211;4;28;61061.0
6;12;3.0976190476190713;4;28;61495.0
9;12;4.1341463414634365;4;28;70920.0
12;12;6.690476190476214;4;28;73988.0
15;12;6.957142857142881;4;28;69519.0
18;12;4.992857142857167;4;28;73034.0
21;12;4.178571428571452;4;28;69078.0
0;12;3.6000000000000227;5;29;68630.0
3;12;3.5023809523809746;5;29;60487.0
6;12;3.13809523809526;5;29;58928.0
9;12;3.7560975609756317;5;29;65291.0
12;12;6.217073170731729;5;29;69564.0
15;12;6.93414634146344;5;29;65290.0
18;12;5.250000000000027;5;29;68607.0
21;12;4.551219512195142;5;29;66646.0
0;12;4.341463414634169;6;30;66730.0
3;12;4.182926829268316;6;30;58330.0
6;12;4.0878048780488045;6;30;55585.0
9;12;5.000000000000027;6;30;60007.0
12;12;7.4000000000000234;6;30;64712.0
15;12;7.8195121951219715;6;30;60194.0
18;12;6.136585365853677;6;30;63964.0
21;12;5.580487804878069;6;30;64146.0
0;12;5.12926829268295;0;31;64466.0
3;12;4.978048780487829;0;31;56595.0
6;12;4.936585365853683;0;31;56238.0
9;12;6.026829268292703;0;31;63441.0
12;12;8.321951219512222;0;31;67057.0
15;12;8.91219512195124;0;31;63962.0
18;12;6.943902439024415;0;31;66779.0
21;12;6.22926829268295;0;31;61496.0
0;1;5.965853658536614;1;1;64207.0
3;1;5.541463414634175;1;1;57399.0
6;1;5.19268292682929;1;1;52833.0
9;1;6.0560975609756325;1;1;53362.0
12;1;7.892682926829292;1;1;59150.0
15;1;7.89756097560978;1;1;57661.0
18;1;6.611904761904784;1;1;61884.0
21;1;5.965853658536607;1;1;62074.0
0;1;5.526829268292706;2;2;62027.0
3;1;5.121951219512217;2;2;55013.0
6;1;4.9804878048780745;2;2;57098.0
9;1;5.87560975609758;2;2;68219.0
12;1;7.531707317073196;2;2;71666.0
15;1;7.15853658536588;2;2;68498.0
18;1;4.929268292682951;2;2;73092.0
21;1;3.56829268292685;2;2;70652.0
0;1;2.2878048780488043;3;3;70337.0
3;1;1.295121951219539;3;3;63172.0
6;1;0.3512195121951436;3;3;65584.0
9;1;1.8128205128205315;3;3;77264.0
12;1;5.604878048780511;3;3;78066.0
15;1;6.185365853658556;3;3;72522.0
18;1;3.2682926829268473;3;3;77408.0
21;1;1.936585365853683;3;3;74749.0
0;1;1.2487804878049014;4;4;73879.0
3;1;0.43170731707319404;4;4;66900.0
6;1;-0.12439024390241601;4;4;68904.0
9;1;1.3073170731707544;4;4;80566.0
12;1;4.814634146341488;4;4;81197.0
15;1;5.373170731707338;4;4;75011.0
18;1;2.6000000000000227;4;4;78831.0
21;1;1.865853658536609;4;4;75160.0
0;1;1.2878048780488003;5;5;74657.0
3;1;1.234146341463436;5;5;66322.0
6;1;1.226829268292704;5;5;64618.0
9;1;2.4878048780488067;5;5;71164.0
12;1;5.546341463414657;5;5;74555.0
15;1;5.990243902439048;5;5;70197.0
18;1;4.029268292682947;5;5;73115.0
21;1;3.2341463414634375;5;5;71122.0
0;1;2.8536585365853906;6;6;71857.0
3;1;2.6878048780487998;6;6;63700.0
6;1;2.517948717948741;6;6;60382.0
9;1;3.426829268292698;6;6;64811.0
12;1;5.329268292682951;6;6;71894.0
15;1;5.5804878048780715;6;6;67468.0
18;1;4.163414634146362;6;6;70923.0
21;1;3.743902439024411;6;6;71424.0
0;1;3.624390243902462;0;7;70061.0
3;1;3.4219512195122177;0;7;62964.0
6;1;3.404878048780515;0;7;65996.0
9;1;4.348780487804899;0;7;78914.0
12;1;6.539024390243921;0;7;80087.0
15;1;6.907317073170752;0;7;76044.0
18;1;5.478048780487829;0;7;79221.0
21;1;5.2317073170731945;0;7;74034.0
0;1;5.039024390243922;1;8;71459.0
3;1;5.082926829268316;1;8;63316.0
6;1;5.334146341463442;1;8;65202.0
9;1;6.119512195121971;1;8;77800.0
12;1;8.16428571428574;1;8;77717.0
15;1;8.130952380952406;1;8;74017.0
18;1;6.652380952380976;1;8;77596.0
21;1;5.757142857142877;1;8;73187.0
0;1;5.188095238095262;2;9;70977.0
3;1;4.734146341463436;2;9;63130.0
6;1;4.34615384615387;2;9;65897.0
9;1;4.722500000000022;2;9;79311.0
12;1;6.358536585365873;2;9;79405.0
15;1;5.8073170731707515;2;9;76108.0
18;1;4.045238095238117;2;9;80104.0
21;1;3.1976190476190696;2;9;76314.0
0;1;2.4428571428571653;3;10;74561.0
3;1;1.635714285714307;3;10;67445.0
6;1;1.1571428571428835;3;10;70348.0
9;1;2.0095238095238335;3;10;84393.0
12;1;4.7595238095238335;3;10;82934.0
15;1;4.973809523809543;3;10;78052.0
18;1;2.7928571428571676;3;10;82954.0
21;1;1.9975609756097776;3;10;78506.0
0;1;1.314634146341488;4;11;76122.0
3;1;0.9878048780488012;4;11;68560.0
6;1;0.9926829268292902;4;11;70990.0
9;1;2.178048780487826;4;11;83474.0
12;1;5.295121951219533;4;11;82378.0
15;1;5.783333333333355;4;11;76704.0
18;1;4.190476190476217;4;11;79718.0
21;1;3.6024390243902658;4;11;75183.0
0;1;3.604878048780513;5;12;73440.0
3;1;3.587804878048806;5;12;64906.0
6;1;3.5725000000000264;5;12;62841.0
9;1;4.8170731707317325;5;12;69941.0
12;1;7.446341463414659;5;12;72995.0
15;1;8.090476190476213;5;12;68111.0
18;1;6.578571428571452;5;12;70481.0
21;1;6.417073170731729;5;12;68079.0
0;1;6.70731707317076;6;13;68046.0
3;1;6.9390243902439215;6;13;59241.0
6;1;7.1536585365853895;6;13;55708.0
9;1;8.119512195121978;6;13;60040.0
12;1;10.034146341463437;6;13;66381.0
15;1;10.459523809523839;6;13;61269.0
18;1;9.380952380952401;6;13;64319.0
21;1;8.934146341463439;6;13;64326.0
0;1;8.765853658536606;0;14;63766.0
3;1;8.32195121951222;0;14;56687.0
6;1;7.917073170731731;0;14;59910.0
9;1;8.404878048780512;0;14;73399.0
12;1;9.940476190476215;0;14;73885.0
15;1;9.552380952380975;0;14;70343.0
18;1;7.719047619047639;0;14;74132.0
21;1;6.607317073170758;0;14;70177.0
0;1;5.919512195121973;1;15;68453.0
3;1;5.039024390243929;1;15;60529.0
6;1;4.309756097560998;1;15;63922.0
9;1;5.595121951219538;1;15;77317.0
12;1;8.843902439024413;1;15;75839.0
15;1;9.11428571428574;1;15;70691.0
18;1;5.7690476190476465;1;15;74729.0
21;1;4.004878048780507;1;15;71973.0
0;1;2.9439024390244093;2;16;70903.0
3;1;1.8585365853658768;2;16;63642.0
6;1;1.521951219512221;2;16;67228.0
9;1;3.5682926829268515;2;16;81131.0
12;1;8.473170731707341;2;16;79428.0
15;1;9.180487804878075;2;16;73185.0
18;1;6.938095238095263;2;16;76416.0
21;1;6.780487804878067;2;16;72011.0
0;1;6.485365853658564;3;17;69377.0
3;1;6.304878048780512;3;17;61664.0
6;1;5.836585365853683;3;17;63484.0
9;1;6.555000000000023;3;17;76678.0
12;1;8.32857142857145;3;17;76664.0
15;1;7.809523809523837;3;17;71796.0
18;1;5.040476190476213;3;17;75977.0
21;1;3.3904761904762104;3;17;73850.0
0;1;2.1571428571428832;4;18;72819.0
3;1;1.628571428571447;4;18;65500.0
6;1;1.2857142857143073;4;18;69085.0
9;1;2.400000000000021;4;18;82962.0
12;1;5.5976190476190695;4;18;80955.0
15;1;5.907142857142878;4;18;74399.0
18;1;3.3404761904762137;4;18;78118.0
21;1;2.0619047619047897;4;18;75189.0
0;1;1.433333333333352;5;19;74586.0
3;1;1.1071428571428814;5;19;66429.0
6;1;0.9000000000000247;5;19;65048.0
9;1;2.4476190476190696;5;19;73027.0
12;1;5.945238095238118;5;19;75613.0
15;1;6.700000000000022;5;19;69038.0
18;1;4.361904761904785;5;19;71800.0
21;1;3.4809523809524023;5;19;70837.0
0;1;3.2452380952381183;6;20;71743.0
3;1;3.259523809523832;6;20;63318.0
6;1;3.0523809523809753;6;20;60198.0
9;1;3.854761904761927;6;20;65031.0
12;1;6.109523809523836;6;20;71717.0
15;1;6.183333333333355;6;20;66115.0
18;1;4.4000000000000234;6;20;69320.0
21;1;3.4214285714285912;6;20;71037.0
0;1;2.483333333333355;0;21;71160.0
3;1;1.6261904761904982;0;21;65431.0
6;1;1.1142857142857376;0;21;69503.0
9;1;1.7857142857143073;0;21;84224.0
12;1;4.457142857142882;0;21;82964.0
15;1;4.780952380952407;0;21;77071.0
18;1;2.2166666666666917;0;21;81492.0
21;1;1.1880952380952579;0;21;79364.0
0;1;0.44285714285716643;1;22;77344.0
3;1;0.6000000000000241;1;22;70754.0
6;1;0.688095238095262;1;22;73122.0
9;1;1.7560975609756277;1;22;85810.0
12;1;4.175609756097582;1;22;85776.0
15;1;4.604878048780509;1;22;79947.0
18;1;3.295121951219532;1;22;83172.0
21;1;2.6780487804878286;1;22;78607.0
0;1;2.417500000000024;2;23;76328.0
3;1;2.397500000000022;2;23;69079.0
6;1;2.202500000000019;2;23;71108.0
9;1;2.557500000000023;2;23;83213.0
12;1;4.287804878048803;2;23;84853.0
15;1;3.7714285714285967;2;23;80782.0
18;1;2.7071428571428826;2;23;83964.0
21;1;2.1452380952381147;2;23;79484.0
0;1;1.723809523809545;3;24;77803.0
3;1;1.1048780487805117;3;24;71434.0
6;1;0.9146341463414842;3;24;73781.0
9;1;1.4780487804878304;3;24;86762.0
12;1;3.600000000000024;3;24;86292.0
15;1;4.231707317073195;3;24;81090.0
18;1;2.7714285714285927;3;24;84082.0
21;1;1.9609756097561193;3;24;80267.0
0;1;1.7682926829268557;4;25;77653.0
3;1;1.6121951219512478;4;25;70599.0
6;1;1.8073170731707586;4;25;72686.0
9;1;2.978048780487826;4;25;84276.0
12;1;5.619512195121974;4;25;83547.0
15;1;6.611904761904785;4;25;77603.0
18;1;5.3166666666666895;4;25;79153.0
21;1;4.973809523809548;4;25;75334.0
0;1;4.935714285714305;5;26;73328.0
3;1;4.990476190476215;5;26;64528.0
6;1;4.970731707317098;5;26;62374.0
9;1;6.414634146341486;5;26;69305.0
12;1;8.861904761904789;5;26;71664.0
15;1;9.397619047619072;5;26;66144.0
18;1;7.4952380952381175;5;26;67893.0
21;1;6.463414634146367;5;26;67275.0
0;1;6.392682926829292;6;27;68083.0
3;1;6.300000000000019;6;27;60048.0
6;1;6.131707317073195;6;27;56681.0
9;1;6.712195121951236;6;27;61484.0
12;1;7.671428571428591;6;27;68099.0
15;1;7.290476190476214;6;27;63363.0
18;1;5.521428571428591;6;27;66848.0
21;1;4.8642857142857405;6;27;69998.0
0;1;4.471428571428595;0;28;69201.0
3;1;4.150000000000024;0;28;63217.0
6;1;3.7219512195122166;0;28;66649.0
9;1;4.536585365853678;0;28;80149.0
12;1;6.264285714285739;0;28;79698.0
15;1;6.576190476190502;0;28;75030.0
18;1;4.5571428571428765;0;28;77503.0
21;1;3.62857142857145;0;28;76058.0
0;1;2.778571428571451;1;29;74342.0
3;1;1.897619047619069;1;29;67333.0
6;1;1.7738095238095495;1;29;70144.0
9;1;3.2785714285714485;1;29;82294.0
12;1;5.683333333333353;1;29;81966.0
15;1;5.845238095238117;1;29;77858.0
18;1;4.252380952380976;1;29;80399.0
21;1;3.62195121951222;1;29;77491.0
0;1;3.17857142857145;2;30;75494.0
3;1;2.856097560975631;2;30;68169.0
6;1;2.387804878048802;2;30;70022.0
9;1;3.1463414634146565;2;30;82398.0
12;1;5.071428571428593;2;30;83325.0
15;1;5.12142857142859;2;30;78590.0
18;1;3.409523809523835;2;30;80766.0
21;1;2.404761904761929;2;30;77863.0
0;1;1.7571428571428818;3;31;76176.0
3;1;1.5309523809524015;3;31;69917.0
6;1;1.6380952380952587;3;31;71940.0
9;1;2.6071428571428816;3;31;84456.0
12;1;5.471428571428591;3;31;85116.0
15;1;6.1619047619047835;3;31;80512.0
18;1;5.700000000000022;3;31;80893.0
21;1;5.687804878048805;3;31;77131.0
0;2;5.80476190476193;4;1;73878.0
3;2;5.519512195121973;4;1;66259.0
6;2;5.443902439024415;4;1;67866.0
9;2;6.009756097560996;4;1;80041.0
12;2;7.653658536585382;4;1;80341.0
15;2;7.9878048780488;4;1;75166.0
18;2;6.368292682926852;4;1;75443.0
21;2;5.178048780487823;4;1;72560.0
0;2;4.5487804878049;5;2;71519.0
3;2;4.112195121951244;5;2;62989.0
6;2;4.146341463414654;5;2;61693.0
9;2;4.568292682926848;5;2;69400.0
12;2;5.3487804878049;5;2;74459.0
15;2;5.500000000000024;5;2;70667.0
18;2;4.214634146341483;5;2;71570.0
21;2;3.5317073170731916;5;2;71638.0
0;2;2.9073170731707565;6;3;72612.0
3;2;2.495121951219529;6;3;65502.0
6;2;2.019512195121974;6;3;62891.0
9;2;2.931707317073194;6;3;68033.0
12;2;5.41707317073173;6;3;72217.0
15;2;6.229268292682948;6;3;65746.0
18;2;3.5926829268292924;6;3;67661.0
21;2;2.107317073170753;6;3;73409.0
0;2;1.2463414634146568;0;4;73701.0
3;2;0.782926829268314;0;4;68262.0
6;2;0.41219512195123975;0;4;71820.0
9;2;2.6780487804878232;0;4;85070.0
12;2;5.719512195121977;0;4;84828.0
15;2;6.285365853658561;0;4;79880.0
18;2;4.312820512820533;0;4;80867.0
21;2;3.663414634146366;0;4;78490.0
0;2;3.560975609756125;1;5;75798.0
3;2;3.1512195121951425;1;5;68059.0
6;2;2.8365853658536837;1;5;70362.0
9;2;4.619512195121974;1;5;82470.0
12;2;8.06585365853661;1;5;80917.0
15;2;9.12195121951222;1;5;74332.0
18;2;6.358536585365877;1;5;74884.0
21;2;5.50731707317075;1;5;75003.0
0;2;4.982926829268316;2;6;72784.0
3;2;4.648780487804906;2;6;65022.0
6;2;4.602439024390269;2;6;67224.0
9;2;6.709756097561005;2;6;79429.0
12;2;9.870731707317098;2;6;78435.0
15;2;10.836585365853683;2;6;72231.0
18;2;8.1487804878049;2;6;72145.0
21;2;6.658536585365873;2;6;71504.0
0;2;6.060975609756119;3;7;69769.0
3;2;5.619512195121976;3;7;62604.0
6;2;5.505000000000022;3;7;64525.0
9;2;6.875609756097584;3;7;77082.0
12;2;9.656097560975637;3;7;75556.0
15;2;10.102439024390264;3;7;70461.0
18;2;7.680487804878073;3;7;71438.0
21;2;6.270731707317093;3;7;71247.0
0;2;5.680487804878068;4;8;69758.0
3;2;5.329268292682953;4;8;62302.0
6;2;5.356097560975634;4;8;64412.0
9;2;7.104878048780509;4;8;76911.0
12;2;10.55365853658539;4;8;75476.0
15;2;11.32195121951222;4;8;69656.0
18;2;8.536585365853682;4;8;70331.0
21;2;7.414634146341482;4;8;69605.0
0;2;7.090243902439051;5;9;68375.0
3;2;6.902439024390269;5;9;59824.0
6;2;6.643902439024415;5;9;58053.0
9;2;8.502439024390268;5;9;65254.0
12;2;11.643902439024412;5;9;66244.0
15;2;11.99024390243905;5;9;60822.0
18;2;9.495121951219538;5;9;60877.0
21;2;8.258536585365874;5;9;63004.0
0;2;8.125000000000021;6;10;63770.0
3;2;8.337500000000025;6;10;55869.0
6;2;8.073170731707341;6;10;52406.0
9;2;8.936585365853682;6;10;57296.0
12;2;9.712195121951245;6;10;64724.0
15;2;9.234146341463433;6;10;59910.0
18;2;7.470731707317098;6;10;61016.0
21;2;6.800000000000022;6;10;65469.0
0;2;5.853658536585387;0;11;65905.0
3;2;5.334146341463435;0;11;59856.0
6;2;5.097560975609777;0;11;63345.0
9;2;6.553658536585388;0;11;75987.0
12;2;8.70000000000002;0;11;75856.0
15;2;9.075609756097586;0;11;70654.0
18;2;6.558536585365874;0;11;70430.0
21;2;4.829268292682949;0;11;71754.0
0;2;3.668292682926852;1;12;70991.0
3;2;2.4048780487805077;1;12;64201.0
6;2;1.4975609756097847;1;12;67706.0
9;2;4.104878048780511;1;12;80579.0
12;2;8.860975609756123;1;12;77128.0
15;2;10.148780487804906;1;12;69573.0
18;2;6.71707317073173;1;12;69133.0
21;2;4.043902439024412;1;12;72229.0
0;2;2.207500000000023;2;13;71800.0
3;2;1.1853658536585552;2;13;65011.0
6;2;0.3975609756097813;2;13;68634.0
9;2;3.9243902439024647;2;13;81608.0
12;2;9.258536585365881;2;13;77648.0
15;2;11.400000000000022;2;13;68805.0
18;2;7.1048780487805105;2;13;67983.0
21;2;4.095121951219535;2;13;71415.0
0;2;2.6878048780488024;3;14;71311.0
3;2;1.9146341463414869;3;14;64902.0
6;2;1.3536585365853921;3;14;67950.0
9;2;5.782926829268322;3;14;80006.0
12;2;11.863414634146364;3;14;74897.0
15;2;13.87804878048783;3;14;66237.0
18;2;8.94634146341466;3;14;65020.0
21;2;5.802439024390264;3;14;68657.0
0;2;4.224390243902462;4;15;68730.0
3;2;3.1341463414634356;4;15;62340.0
6;2;2.3512195121951436;4;15;65670.0
9;2;6.819512195121974;4;15;77294.0
12;2;13.197560975609782;4;15;71569.0
15;2;15.695121951219534;4;15;62681.0
18;2;9.70487804878051;4;15;61197.0
21;2;6.131707317073192;4;15;65267.0
0;2;4.41707317073173;5;16;66038.0
3;2;3.087804878048806;5;16;59144.0
6;2;2.434146341463436;5;16;58587.0
9;2;7.00512820512823;5;16;65877.0
12;2;13.921951219512211;5;16;63332.0
15;2;15.895121951219538;5;16;55047.0
18;2;10.17560975609758;5;16;54294.0
21;2;6.892682926829294;5;16;59895.0
0;2;5.448780487804902;6;17;62384.0
3;2;4.490243902439041;6;17;55655.0
6;2;4.295121951219538;6;17;53879.0
9;2;8.790243902439048;6;17;58551.0
12;2;14.4487804878049;6;17;58662.0
15;2;15.739024390243927;6;17;50811.0
18;2;10.54634146341466;6;17;51104.0
21;2;7.687804878048805;6;17;59191.0
0;2;6.104878048780511;0;18;60554.0
3;2;4.834146341463438;0;18;54562.0
6;2;4.0195121951219726;0;18;58547.0
9;2;7.858536585365876;0;18;70720.0
12;2;12.731707317073191;0;18;68203.0
15;2;13.721951219512215;0;18;62174.0
18;2;9.61951219512197;0;18;61769.0
21;2;6.858536585365877;0;18;64593.0
0;2;6.187804878048805;1;19;63831.0
3;2;5.297560975609777;1;19;56716.0
6;2;4.6487804878049035;1;19;59536.0
9;2;6.995121951219531;1;19;71377.0
12;2;10.753658536585387;1;19;70579.0
15;2;11.96097560975612;1;19;63675.0
18;2;8.287500000000021;1;19;62703.0
21;2;5.552500000000021;1;19;66367.0
0;2;4.005000000000024;2;20;65778.0
3;2;3.2950000000000186;2;20;59088.0
6;2;2.8075000000000245;2;20;62170.0
9;2;6.2585365853658725;2;20;74289.0
12;2;11.936585365853684;2;20;70934.0
15;2;13.885365853658557;2;20;63202.0
18;2;9.736585365853681;2;20;61666.0
21;2;6.412195121951244;2;20;65563.0
0;2;5.04146341463417;3;21;65280.0
3;2;4.048780487804903;3;21;58649.0
6;2;3.3390243902439254;3;21;61469.0
9;2;7.282926829268317;3;21;73107.0
12;2;13.341463414634168;3;21;69370.0
15;2;15.390243902439051;3;21;61709.0
18;2;10.692682926829292;3;21;60180.0
21;2;7.400000000000024;3;21;64315.0
0;2;5.8902439024390425;4;22;63991.0
3;2;4.900000000000022;4;22;57494.0
6;2;4.241463414634171;4;22;60321.0
9;2;8.75121951219514;4;22;71652.0
12;2;15.090243902439047;4;22;67133.0
15;2;16.958536585365877;4;22;59212.0
18;2;12.768292682926852;4;22;56866.0
21;2;9.870731707317097;4;22;60362.0
0;2;7.765853658536607;5;23;60828.0
3;2;6.1121951219512365;5;23;53103.0
6;2;5.437500000000021;5;23;52346.0
9;2;9.54390243902441;5;23;59084.0
12;2;14.436585365853682;5;23;57624.0
15;2;15.787804878048805;5;23;51377.0
18;2;11.517073170731733;5;23;50600.0
21;2;8.1487804878049;5;23;56138.0
0;2;6.17317073170734;6;24;58746.0
3;2;4.651219512195147;6;24;52119.0
6;2;3.739024390243925;6;24;50649.0
9;2;8.00243902439027;6;24;55624.0
12;2;13.25853658536588;6;24;56329.0
15;2;15.356097560975636;6;24;48956.0
18;2;10.960975609756124;6;24;48638.0
21;2;7.319512195121972;6;24;57359.0
0;2;5.470731707317097;0;25;58774.0
3;2;4.165853658536608;0;25;53509.0
6;2;3.5000000000000204;0;25;57686.0
9;2;8.87317073170734;0;25;69591.0
12;2;14.7487804878049;0;25;65371.0
15;2;16.817073170731728;0;25;58464.0
18;2;12.058536585365875;0;25;56241.0
21;2;8.678048780487826;0;25;60874.0
0;2;6.631707317073192;1;26;60665.0
3;2;4.88048780487807;1;26;54379.0
6;2;4.08048780487807;1;26;57882.0
9;2;10.092682926829292;1;26;68438.0
12;2;16.473170731707338;1;26;63861.0
15;2;18.697560975609782;1;26;57258.0
18;2;13.648780487804897;1;26;54960.0
21;2;9.346341463414655;1;26;59396.0
0;2;7.10000000000002;2;27;59220.0
3;2;5.707317073170758;2;27;53094.0
6;2;4.365853658536609;2;27;56442.0
9;2;10.768292682926848;2;27;67551.0
12;2;17.80487804878051;2;27;63022.0
15;2;19.958536585365874;2;27;56838.0
18;2;13.790243902439052;2;27;54168.0
21;2;9.526829268292705;2;27;58471.0
0;2;7.590243902439048;3;28;58117.0
3;2;7.212195121951244;3;28;51647.0
6;2;6.748780487804901;3;28;53976.0
9;2;11.143902439024412;3;28;64592.0
12;2;14.609523809523832;3;28;63743.0
15;2;14.547619047619074;3;28;59794.0
18;2;11.842857142857165;3;28;58950.0
21;2;10.311904761904785;3;28;60673.0
0;3;9.845238095238116;4;1;59265.0
3;3;8.947619047619074;4;1;51360.0
6;3;8.557142857142878;4;1;53527.0
9;3;10.211904761904785;4;1;64283.0
12;3;11.959523809523834;4;1;64934.0
15;3;12.204761904761924;4;1;60624.0
18;3;10.288095238095261;4;1;59284.0
21;3;9.014285714285732;4;1;60000.0
0;3;8.19761904761907;5;2;59264.0
3;3;7.697619047619071;5;2;51204.0
6;3;7.697619047619073;5;2;49734.0
9;3;10.047619047619069;5;2;56229.0
12;3;12.216666666666692;5;2;58397.0
15;3;12.83809523809526;5;2;53651.0
18;3;10.940476190476211;5;2;52432.0
21;3;9.578571428571452;5;2;56307.0
0;3;8.557142857142882;6;3;57798.0
3;3;7.980952380952401;6;3;50064.0
6;3;7.747619047619072;6;3;47359.0
9;3;10.835714285714307;6;3;51445.0
12;3;14.464285714285738;6;3;55090.0
15;3;15.776190476190497;6;3;49090.0
18;3;12.90714285714288;6;3;49143.0
21;3;11.307142857142882;6;3;55423.0
0;3;10.609523809523832;0;4;55930.0
3;3;9.823809523809546;0;4;49223.0
6;3;9.171428571428592;0;4;52925.0
9;3;9.542857142857166;0;4;65191.0
12;3;11.219047619047641;0;4;66432.0
15;3;10.978048780487832;0;4;62206.0
18;3;9.152380952380973;0;4;61402.0
21;3;8.18809523809526;0;4;63589.0
0;3;7.500000000000025;1;5;62490.0
3;3;6.930952380952403;1;5;55244.0
6;3;6.622500000000019;1;5;57756.0
9;3;9.895238095238117;1;5;68613.0
12;3;12.492857142857165;1;5;66549.0
15;3;13.50476190476193;1;5;61268.0
18;3;10.976190476190498;1;5;59613.0
21;3;8.640476190476214;1;5;62330.0
0;3;8.069047619047645;2;6;61204.0
3;3;8.392857142857164;2;6;53458.0
6;3;8.80000000000002;2;6;55767.0
9;3;11.361904761904784;2;6;66464.0
12;3;13.407142857142885;2;6;67465.0
15;3;13.652380952380971;2;6;63592.0
18;3;12.059523809523833;2;6;62434.0
21;3;10.933333333333353;2;6;62330.0
0;3;10.138095238095257;3;7;60338.0
3;3;9.185714285714308;3;7;53180.0
6;3;8.207142857142879;3;7;55928.0
9;3;9.79285714285716;3;7;66254.0
12;3;11.600000000000025;3;7;65743.0
15;3;12.119047619047643;3;7;61492.0
18;3;9.764285714285737;3;7;60012.0
21;3;8.009523809523834;3;7;63178.0
0;3;6.721428571428592;4;8;62053.0
3;3;5.828571428571443;4;8;54996.0
6;3;5.430952380952404;4;8;57787.0
9;3;8.950000000000022;4;8;68357.0
12;3;11.883333333333352;4;8;65477.0
15;3;12.297619047619072;4;8;60269.0
18;3;10.257142857142876;4;8;59417.0
21;3;9.109523809523836;4;8;61442.0
0;3;8.350000000000023;5;9;61187.0
3;3;8.402380952380977;5;9;51993.0
6;3;8.440476190476216;5;9;50274.0
9;3;10.9261904761905;5;9;56485.0
12;3;13.011904761904784;5;9;59296.0
15;3;13.723809523809548;5;9;54304.0
18;3;12.190476190476215;5;9;53093.0
21;3;11.19500000000002;5;9;55835.0
0;3;10.872500000000024;6;10;56321.0
3;3;10.607142857142875;6;10;48065.0
6;3;10.923809523809549;6;10;45308.0
9;3;12.083333333333352;6;10;49700.0
12;3;13.585714285714314;6;10;54822.0
15;3;13.507142857142876;6;10;49160.0
18;3;10.838095238095264;6;10;48897.0
21;3;9.157142857142881;6;10;56395.0
0;3;7.804761904761925;0;11;57511.0
3;3;6.716666666666694;0;11;51558.0
6;3;5.923809523809547;0;11;55723.0
9;3;8.51190476190478;0;11;67221.0
12;3;10.678571428571454;0;11;66483.0
15;3;11.328571428571456;0;11;61726.0
18;3;8.604761904761926;0;11;59976.0
21;3;5.683333333333356;0;11;64143.0
0;3;4.238095238095259;1;12;63340.0
3;3;3.528571428571451;1;12;57072.0
6;3;3.1666666666666883;1;12;60499.0
9;3;8.233333333333357;1;12;70761.0
12;3;12.438095238095261;1;12;67747.0
15;3;12.938095238095256;1;12;62463.0
18;3;10.061904761904788;1;12;62436.0
21;3;8.228571428571447;1;12;64974.0
0;3;6.531707317073194;2;13;63364.0
3;3;6.141463414634169;2;13;56167.0
6;3;5.814634146341486;2;13;59352.0
9;3;8.390476190476218;2;13;70225.0
12;3;10.26428571428574;2;13;68942.0
15;3;10.21190476190478;2;13;64514.0
18;3;8.60000000000002;2;13;63717.0
21;3;7.571428571428589;2;13;66032.0
0;3;7.192857142857169;3;14;64075.0
3;3;6.983333333333359;3;14;56548.0
6;3;7.042857142857165;3;14;58842.0
9;3;8.892857142857165;3;14;70331.0
12;3;10.423809523809545;3;14;71022.0
15;3;10.847619047619071;3;14;67426.0
18;3;10.166666666666684;3;14;66365.0
21;3;9.938095238095258;3;14;65561.0
0;3;9.745238095238117;4;15;62782.0
3;3;9.604761904761926;4;15;54369.0
6;3;9.690476190476213;4;15;56814.0
