Date;Heures;Consommation;t
2018-03-20;9;81092.0;3.4404761904762147
2018-03-20;12;79866.0;5.654761904761925
2018-03-20;15;74365.0;6.419512195121976
2018-03-20;18;72350.0;5.354761904761931
2018-03-20;21;75391.0;3.6404761904762144
2018-03-21;0;74023.0;2.6119047619047886
2018-03-21;3;67161.0;1.778571428571454
2018-03-21;6;70482.0;1.0547619047619294
2018-03-21;9;80916.0;4.60476190476193
2018-03-21;12;78531.0;7.1975609756097745
2018-03-21;15;71953.0;8.011904761904786
2018-03-21;18;69301.0;5.947619047619068
2018-03-21;21;73564.0;3.3761904761904953
2018-03-22;0;72959.0;1.8809523809524027
2018-03-22;3;66356.0;0.7261904761905006
2018-03-22;6;68967.0;0.8761904761904982
2018-03-22;9;78688.0;5.338095238095262
2018-03-22;12;76717.0;7.621428571428597
2018-03-22;15;71518.0;8.175000000000026
2018-03-22;18;69847.0;6.807142857142878
2018-03-22;21;71588.0;5.380952380952401
2018-03-23;0;70106.0;4.466666666666686
2018-03-23;3;62610.0;3.959523809523834
2018-03-23;6;65212.0;3.8404761904762124
2018-03-23;9;75854.0;6.902380952380973
2018-03-23;12;74654.0;9.204761904761927
2018-03-23;15;69198.0;10.035714285714302
2018-03-23;18;67287.0;8.388095238095264
2018-03-23;21;68415.0;6.328571428571453
2018-03-24;0;67334.0;5.435714285714306
2018-03-24;3;58837.0;4.797619047619072
2018-03-24;6;57441.0;4.3476190476190695
2018-03-24;9;63590.0;7.43809523809526
2018-03-24;12;63931.0;10.573809523809546
2018-03-24;15;57667.0;11.240476190476212
2018-03-24;18;55928.0;9.414285714285736
2018-03-24;21;60265.0;7.292857142857168
2018-03-25;0;61770.0;6.347619047619074
2018-03-25;3;56943.0;5.611904761904784
2018-03-25;6;51844.0;5.2976190476190705
2018-03-25;9;54920.0;9.252380952380971
2018-03-25;12;59165.0;12.009523809523825
2018-03-25;15;53380.0;12.361904761904785
2018-03-25;18;50993.0;10.235714285714307
2018-03-25;21;59314.0;8.209523809523827
2018-03-26;0;59583.0;7.009523809523829
2018-03-26;3;53102.0;6.476190476190502
2018-03-26;6;56131.0;6.030952380952406
2018-03-26;9;69502.0;9.257142857142881
2018-03-26;12;68380.0;11.265853658536606
2018-03-26;15;63301.0;11.519047619047644
2018-03-26;18;60874.0;9.407500000000027
2018-03-26;21;64488.0;7.552380952380979
2018-03-27;0;63203.0;6.538095238095259
2018-03-27;3;55266.0;6.2142857142857375
2018-03-27;6;57295.0;6.611904761904785
2018-03-27;9;70684.0;9.111904761904785
2018-03-27;12;71353.0;11.209523809523834
2018-03-27;15;66917.0;11.695238095238121
2018-03-27;18;63857.0;10.611904761904784
2018-03-27;21;65161.0;10.000000000000023
2018-03-28;0;63238.0;9.545238095238116
2018-03-28;3;54719.0;9.09523809523812
2018-03-28;6;56311.0;9.021428571428597
2018-03-28;9;68752.0;11.100000000000017
2018-03-28;12;69022.0;12.639024390243925
2018-03-28;15;64758.0;12.563414634146362
2018-03-28;18;61628.0;10.529268292682945
2018-03-28;21;64177.0;8.253846153846172
2018-03-29;0;63664.0;7.163414634146365
2018-03-29;3;55822.0;6.031707317073189
2018-03-29;6;57797.0;5.626829268292699
2018-03-29;9;70731.0;8.985365853658559
2018-03-29;12;68825.0;11.221951219512217
2018-03-29;15;63616.0;11.897560975609782
2018-03-29;18;60793.0;9.941463414634168
2018-03-29;21;64128.0;7.458536585365871
2018-03-30;0;63579.0;6.143902439024415
2018-03-30;3;55678.0;5.904878048780507
2018-03-30;6;57554.0;6.0878048780488045
2018-03-30;9;69737.0;8.819512195121975
2018-03-30;12;69569.0;10.135714285714299
2018-03-30;15;64691.0;10.902380952380977
2018-03-30;18;61205.0;9.18333333333335
2018-03-30;21;63936.0;6.5523809523809735
2018-03-31;0;64182.0;5.438095238095262
2018-03-31;3;55034.0;4.74761904761907
2018-03-31;6;53670.0;4.597619047619067
2018-03-31;9;60666.0;7.950000000000028
2018-03-31;12;62300.0;9.8214285714286
2018-03-31;15;57433.0;9.676190476190502
2018-03-31;18;54803.0;8.242857142857165
2018-03-31;21;60023.0;6.795238095238119
2018-04-01;0;62390.0;6.3714285714286
2018-04-01;3;54239.0;5.504761904761926
2018-04-01;6;51316.0;4.830952380952405
2018-04-01;9;56664.0;8.840476190476206
2018-04-01;12;59193.0;11.126190476190496
2018-04-01;15;51746.0;12.173809523809549
2018-04-01;18;49271.0;10.354761904761926
2018-04-01;21;57054.0;7.988095238095259
2018-04-02;0;59156.0;7.116666666666688
2018-04-02;3;51405.0;6.9142857142857395
2018-04-02;6;49824.0;7.14250000000002
2018-04-02;9;54361.0;10.91666666666669
2018-04-02;12;58029.0;13.769047619047642
2018-04-02;15;51911.0;14.495238095238117
2018-04-02;18;50770.0;12.766666666666689
2018-04-02;21;56400.0;11.273809523809543
2018-04-03;0;56501.0;10.58809523809526
2018-04-03;3;49144.0;10.295238095238116
2018-04-03;6;51744.0;10.30000000000003
2018-04-03;9;63984.0;13.128571428571453
2018-04-03;12;64438.0;14.766666666666689
2018-04-03;15;60451.0;14.528571428571453
2018-04-03;18;57049.0;13.08571428571431
2018-04-03;21;59153.0;11.383333333333356
2018-04-04;0;58609.0;11.076190476190499
2018-04-04;3;50503.0;10.559523809523832
2018-04-04;6;52190.0;10.204761904761924
2018-04-04;9;63687.0;12.619047619047645
2018-04-04;12;64482.0;13.590476190476213
2018-04-04;15;60267.0;13.723809523809544
2018-04-04;18;57088.0;11.764285714285737
2018-04-04;21;59316.0;10.461904761904783
2018-04-05;0;59233.0;9.480952380952406
2018-04-05;3;51462.0;8.397619047619074
2018-04-05;6;53833.0;7.747619047619069
2018-04-05;9;65806.0;10.816666666666688
2018-04-05;12;64707.0;12.885714285714306
2018-04-05;15;59612.0;13.897619047619068
2018-04-05;18;55708.0;11.773809523809547
2018-04-05;21;59104.0;8.464285714285731
2018-04-06;0;59035.0;6.885714285714311
2018-04-06;3;52072.0;5.900000000000024
2018-04-06;6;55022.0;6.261904761904785
2018-04-06;9;65978.0;13.078571428571449
2018-04-06;12;62070.0;17.392857142857164
2018-04-06;15;55773.0;18.800000000000026
2018-04-06;18;51569.0;15.714285714285738
2018-04-06;21;54341.0;12.36904761904764
2018-04-07;0;54792.0;11.09285714285717
2018-04-07;3;45862.0;10.459523809523834
2018-04-07;6;43974.0;10.690476190476215
2018-04-07;9;50539.0;14.516666666666689
2018-04-07;12;52797.0;16.95952380952383
2018-04-07;15;48320.0;17.321428571428598
2018-04-07;18;45952.0;14.976190476190498
2018-04-07;21;49481.0;12.626190476190496
2018-04-08;0;51390.0;11.492857142857165
2018-04-08;3;42493.0;10.880952380952404
2018-04-08;6;39866.0;10.666666666666687
2018-04-08;9;43919.0;13.985714285714309
2018-04-08;12;49270.0;16.00238095238097
2018-04-08;15;44354.0;15.750000000000021
2018-04-08;18;43255.0;13.809523809523832
2018-04-08;21;49245.0;12.054761904761929
2018-04-09;0;50593.0;11.161904761904784
2018-04-09;3;43143.0;10.46190476190479
2018-04-09;6;45404.0;10.262500000000022
2018-04-09;9;57917.0;12.176190476190495
2018-04-09;12;59997.0;14.073809523809544
2018-04-09;15;56335.0;14.261904761904786
2018-04-09;18;53451.0;12.037500000000021
2018-04-09;21;55024.0;10.572500000000023
2018-04-10;0;55075.0;9.657142857142881
2018-04-10;3;46780.0;8.80952380952383
2018-04-10;6;49084.0;8.750000000000021
2018-04-10;9;60800.0;11.190476190476213
2018-04-10;12;61247.0;12.978571428571447
2018-04-10;15;56958.0;13.383333333333356
2018-04-10;18;54509.0;11.659523809523831
2018-04-10;21;56776.0;9.461904761904785
2018-04-11;0;56405.0;8.435714285714312
2018-04-11;3;48453.0;7.68571428571431
2018-04-11;6;51027.0;7.900000000000021
2018-04-11;9;62493.0;11.49756097560978
2018-04-11;12;62274.0;13.592857142857161
2018-04-11;15;57896.0;14.011904761904784
2018-04-11;18;54923.0;12.364285714285735
2018-04-11;21;56294.0;10.37857142857145
2018-04-12;0;56178.0;9.202380952380974
2018-04-12;3;47854.0;8.407142857142881
2018-04-12;6;49867.0;8.240476190476212
2018-04-12;9;61646.0;11.188095238095258
2018-04-12;12;62016.0;13.230952380952404
2018-04-12;15;57963.0;13.426190476190495
2018-04-12;18;55452.0;11.46666666666669
2018-04-12;21;57234.0;9.18571428571431
2018-04-13;0;56859.0;8.02857142857145
2018-04-13;3;48407.0;7.573809523809545
2018-04-13;6;50055.0;8.030952380952407
2018-04-13;9;61060.0;11.86190476190479
2018-04-13;12;60471.0;14.685714285714306
2018-04-13;15;55296.0;15.456097560975635
2018-04-13;18;51391.0;13.440476190476218
2018-04-13;21;53341.0;10.454761904761929
2018-04-14;0;55044.0;9.340476190476219
2018-04-14;3;45819.0;8.754761904761926
2018-04-14;6;44191.0;9.1761904761905
2018-04-14;9;50315.0;12.790476190476216
2018-04-14;12;53049.0;15.26904761904764
2018-04-14;15;48350.0;15.70000000000002
2018-04-14;18;45470.0;14.009523809523833
2018-04-14;21;48861.0;11.60714285714288
2018-04-15;0;51988.0;10.319047619047643
2018-04-15;3;43413.0;9.433333333333357
2018-04-15;6;40927.0;9.56097560975612
2018-04-15;9;45240.0;14.329268292682949
2018-04-15;12;48814.0;17.002439024390263
2018-04-15;15;43826.0;17.214285714285733
2018-04-15;18;41898.0;15.280952380952405
2018-04-15;21;47936.0;12.36904761904764
2018-04-16;0;50104.0;11.076190476190494
2018-04-16;3;42842.0;9.764285714285737
2018-04-16;6;46016.0;9.792857142857164
2018-04-16;9;57289.0;13.711904761904783
2018-04-16;12;57773.0;15.857142857142879
2018-04-16;15;53793.0;16.68571428571431
2018-04-16;18;49986.0;14.911904761904783
2018-04-16;21;51867.0;11.214285714285737
2018-04-17;0;52811.0;8.99761904761907
2018-04-17;3;45122.0;7.778571428571452
2018-04-17;6;47743.0;8.573809523809548
2018-04-17;9;57625.0;16.021428571428594
2018-04-17;12;56283.0;19.692857142857168
2018-04-17;15;52775.0;21.111904761904785
2018-04-17;18;48627.0;19.152380952380977
2018-04-17;21;49476.0;14.016666666666689
2018-04-18;0;50393.0;12.133333333333356
2018-04-18;3;42260.0;10.485714285714309
2018-04-18;6;43880.0;11.202439024390264
2018-04-18;9;53147.0;19.404761904761926
2018-04-18;12;53793.0;23.233333333333356
2018-04-18;15;51113.0;24.252380952380975
2018-04-18;18;47464.0;21.528571428571457
2018-04-18;21;47553.0;16.557142857142885
2018-04-19;0;48654.0;14.133333333333358
2018-04-19;3;40196.0;12.373170731707342
2018-04-19;6;41186.0;12.742857142857165
2018-04-19;9;50608.0;20.187804878048805
2018-04-19;12;53131.0;23.407142857142883
2018-04-19;15;50861.0;24.223809523809546
2018-04-19;18;47573.0;21.571428571428594
2018-04-19;21;46867.0;16.00000000000002
2018-04-20;0;48442.0;13.569047619047643
2018-04-20;3;39564.0;11.970731707317093
2018-04-20;6;41223.0;12.583333333333355
2018-04-20;9;51335.0;20.671428571428596
2018-04-20;12;53319.0;23.85476190476193
2018-04-20;15;50892.0;24.485714285714316
2018-04-20;18;47681.0;21.95476190476192
2018-04-20;21;46723.0;16.70952380952383
2018-04-21;0;47779.0;14.480952380952404
2018-04-21;3;38146.0;12.692857142857163
2018-04-21;6;36334.0;13.319047619047643
2018-04-21;9;42063.0;20.61428571428574
2018-04-21;12;46041.0;24.30714285714288
2018-04-21;15;43715.0;25.242857142857165
2018-04-21;18;41371.0;22.38809523809526
2018-04-21;21;41805.0;16.969047619047647
2018-04-22;0;44921.0;14.54285714285717
2018-04-22;3;36112.0;13.016666666666687
2018-04-22;6;33349.0;13.578571428571449
2018-04-22;9;36946.0;19.702380952380977
2018-04-22;12;42542.0;22.757142857142885
2018-04-22;15;39317.0;22.611904761904785
2018-04-22;18;38102.0;19.742857142857165
2018-04-22;21;42039.0;16.000000000000025
2018-04-23;0;44314.0;13.92857142857145
2018-04-23;3;36171.0;12.76190476190479
2018-04-23;6;38253.0;12.761904761904784
2018-04-23;9;48770.0;16.233333333333356
2018-04-23;12;51968.0;17.959523809523837
2018-04-23;15;49949.0;18.254761904761928
2018-04-23;18;46650.0;16.404761904761926
2018-04-23;21;46365.0;13.135714285714306
2018-04-24;0;47693.0;11.70714285714288
2018-04-24;3;39146.0;10.592857142857161
2018-04-24;6;40633.0;11.221428571428595
2018-04-24;9;50556.0;16.46666666666669
2018-04-24;12;52915.0;19.469047619047643
2018-04-24;15;50423.0;20.842857142857163
2018-04-24;18;47053.0;18.70476190476193
2018-04-24;21;46569.0;14.483333333333357
2018-04-25;0;47892.0;12.861904761904782
2018-04-25;3;39490.0;11.778571428571448
2018-04-25;6;40720.0;12.13571428571431
2018-04-25;9;51435.0;15.261904761904786
2018-04-25;12;54103.0;17.195238095238118
2018-04-25;15;51677.0;17.55000000000002
2018-04-25;18;48526.0;15.261904761904786
2018-04-25;21;47904.0;12.435714285714312
2018-04-26;0;49190.0;11.171428571428594
2018-04-26;3;40774.0;9.902380952380975
2018-04-26;6;42712.0;9.93809523809526
2018-04-26;9;52700.0;13.585714285714305
2018-04-26;12;54674.0;15.807142857142882
2018-04-26;15;51930.0;16.609523809523836
2018-04-26;18;48520.0;14.640476190476214
2018-04-26;21;48306.0;10.663414634146367
2018-04-27;0;49941.0;8.720000000000024
2018-04-27;3;41633.0;7.442857142857168
2018-04-27;6;43731.0;8.890476190476214
2018-04-27;9;53431.0;15.147619047619074
2018-04-27;12;54479.0;17.70238095238098
2018-04-27;15;51234.0;17.995238095238115
2018-04-27;18;47999.0;15.671428571428594
2018-04-27;21;47756.0;13.1261904761905
2018-04-28;0;49387.0;11.552380952380974
2018-04-28;3;39972.0;10.52380952380955
2018-04-28;6;38301.0;10.648780487804904
2018-04-28;9;44069.0;13.497619047619072
2018-04-28;12;47821.0;15.185714285714306
2018-04-28;15;44931.0;15.642857142857164
2018-04-28;18;42083.0;14.052380952380975
2018-04-28;21;43694.0;11.273809523809543
2018-04-29;0;47786.0;10.66666666666669
2018-04-29;3;38834.0;10.430952380952403
2018-04-29;6;36260.0;11.045238095238116
2018-04-29;9;40269.0;13.07380952380955
2018-04-29;12;47115.0;14.188095238095261
2018-04-29;15;43658.0;13.442857142857168
2018-04-29;18;42569.0;11.900000000000022
2018-04-29;21;46401.0;10.273809523809549
2018-04-30;0;49144.0;9.183333333333357
2018-04-30;3;41283.0;8.48809523809526
2018-04-30;6;42470.0;8.659523809523835
2018-04-30;9;53351.0;10.69761904761907
2018-04-30;12;57284.0;11.938095238095261
2018-04-30;15;54918.0;11.661904761904783
2018-04-30;18;52053.0;10.114285714285735
2018-04-30;21;52265.0;8.34523809523812
2018-05-01;0;53432.0;7.34047619047621
2018-05-01;3;44315.0;6.735714285714313
2018-05-01;6;42020.0;7.071428571428594
2018-05-01;9;45580.0;10.609523809523834
2018-05-01;12;49065.0;12.590476190476217
2018-05-01;15;44497.0;12.938095238095265
2018-05-01;18;42427.0;11.764285714285736
2018-05-01;21;46841.0;8.552380952380972
2018-05-02;0;50348.0;6.876190476190497
2018-05-02;3;43120.0;6.1095238095238305
2018-05-02;6;47206.0;7.407142857142878
2018-05-02;9;58554.0;12.454761904761929
2018-05-02;12;59004.0;14.800000000000024
2018-05-02;15;55166.0;15.204761904761929
2018-05-02;18;52061.0;13.580952380952402
2018-05-02;21;52305.0;10.861904761904785
2018-05-03;0;53581.0;9.745238095238122
2018-05-03;3;44900.0;9.111904761904785
2018-05-03;6;46712.0;9.585714285714309
2018-05-03;9;57186.0;13.300000000000026
2018-05-03;12;57693.0;14.876190476190501
2018-05-03;15;53774.0;15.228571428571447
2018-05-03;18;50473.0;13.95952380952383
2018-05-03;21;50337.0;11.52926829268295
2018-05-04;0;52862.0;10.19024390243905
2018-05-04;3;44385.0;9.202439024390268
2018-05-04;6;46295.0;9.86341463414636
2018-05-04;9;56428.0;14.330952380952406
2018-05-04;12;56098.0;17.01428571428574
2018-05-04;15;52008.0;17.73414634146344
2018-05-04;18;47977.0;16.385714285714307
2018-05-04;21;47294.0;13.721428571428593
2018-05-05;0;50508.0;12.195238095238118
2018-05-05;3;41170.0;11.09761904761907
2018-05-05;6;39350.0;11.711904761904785
2018-05-05;9;45456.0;16.20476190476193
2018-05-05;12;47743.0;19.557142857142875
2018-05-05;15;44424.0;20.845238095238123
2018-05-05;18;41550.0;19.509523809523827
2018-05-05;21;41835.0;15.354761904761924
2018-05-06;0;46565.0;13.673170731707337
2018-05-06;3;37391.0;12.000000000000025
2018-05-06;6;34570.0;13.345238095238116
2018-05-06;9;38447.0;18.695238095238114
2018-05-06;12;42982.0;22.34761904761907
2018-05-06;15;39968.0;23.576190476190497
2018-05-06;18;38014.0;21.7261904761905
2018-05-06;21;40793.0;17.304761904761932
2018-05-07;0;44860.0;15.026190476190502
2018-05-07;3;36121.0;13.307142857142882
2018-05-07;6;37307.0;14.830952380952406
2018-05-07;9;46829.0;20.835714285714307
2018-05-07;12;49828.0;23.678571428571452
2018-05-07;15;47933.0;23.411904761904783
2018-05-07;18;45446.0;21.464285714285737
2018-05-07;21;43585.0;16.683333333333355
2018-05-08;0;46079.0;14.31428571428574
2018-05-08;3;37102.0;12.776190476190502
2018-05-08;6;34788.0;14.080952380952406
2018-05-08;9;39824.0;18.640476190476214
2018-05-08;12;44905.0;20.904761904761926
2018-05-08;15;42488.0;21.26904761904764
2018-05-08;18;40404.0;18.183333333333355
2018-05-08;21;41692.0;15.069047619047648
2018-05-09;0;45303.0;13.245238095238118
2018-05-09;3;36609.0;12.216666666666686
2018-05-09;6;37200.0;12.792857142857164
2018-05-09;9;46520.0;15.923809523809544
2018-05-09;12;50060.0;18.576190476190497
2018-05-09;15;47568.0;18.880952380952408
2018-05-09;18;44721.0;16.85714285714288
2018-05-09;21;43479.0;14.240476190476215
2018-05-10;0;46198.0;12.764285714285739
2018-05-10;3;37393.0;11.980952380952411
2018-05-10;6;35353.0;11.773809523809547
2018-05-10;9;40310.0;14.109523809523832
2018-05-10;12;45485.0;15.82142857142859
2018-05-10;15;42361.0;16.657142857142883
2018-05-10;18;40236.0;15.445238095238116
2018-05-10;21;41684.0;11.442857142857164
2018-05-11;0;46024.0;9.423809523809549
2018-05-11;3;37695.0;8.147619047619068
2018-05-11;6;38861.0;10.340476190476217
2018-05-11;9;46980.0;16.583333333333353
2018-05-11;12;49272.0;19.452380952380974
2018-05-11;15;46666.0;20.12142857142859
2018-05-11;18;44195.0;18.457142857142877
2018-05-11;21;43319.0;14.08333333333336
2018-05-12;0;46696.0;12.364285714285732
2018-05-12;3;37175.0;11.43809523809526
2018-05-12;6;35415.0;12.290476190476213
2018-05-12;9;41287.0;15.711904761904785
2018-05-12;12;46262.0;16.652380952380977
2018-05-12;15;43975.0;15.571428571428592
2018-05-12;18;42263.0;13.414285714285732
2018-05-12;21;42926.0;11.045238095238117
2018-05-13;0;46699.0;9.595238095238125
2018-05-13;3;37720.0;8.476190476190496
2018-05-13;6;35024.0;8.778571428571455
2018-05-13;9;39097.0;10.938095238095261
2018-05-13;12;45770.0;12.011904761904788
2018-05-13;15;42460.0;11.964285714285738
2018-05-13;18;41328.0;10.79047619047621
2018-05-13;21;44164.0;9.085714285714309
2018-05-14;0;47760.0;8.485714285714307
2018-05-14;3;40014.0;8.369047619047645
2018-05-14;6;42120.0;9.042857142857166
2018-05-14;9;54945.0;11.283333333333356
2018-05-14;12;57767.0;12.754761904761928
2018-05-14;15;55176.0;12.969047619047645
2018-05-14;18;52397.0;12.438095238095261
2018-05-14;21;51023.0;11.283333333333355
2018-05-15;0;52046.0;10.804761904761927
2018-05-15;3;43163.0;10.500000000000025
2018-05-15;6;44759.0;11.02142857142859
2018-05-15;9;56789.0;13.507142857142881
2018-05-15;12;57964.0;15.900000000000025
2018-05-15;15;54109.0;16.876190476190498
2018-05-15;18;50861.0;15.766666666666689
2018-05-15;21;48869.0;13.126190476190501
2018-05-16;0;50620.0;11.857142857142877
2018-05-16;3;41871.0;10.838095238095264
2018-05-16;6;43263.0;11.880952380952406
2018-05-16;9;54207.0;15.190476190476218
2018-05-16;12;55875.0;17.75000000000002
2018-05-16;15;52819.0;18.426190476190495
2018-05-16;18;49708.0;16.542857142857162
2018-05-16;21;48067.0;13.592857142857167
2018-05-17;0;50171.0;12.180952380952405
2018-05-17;3;41485.0;11.0809523809524
2018-05-17;6;42505.0;11.723809523809544
2018-05-17;9;53859.0;14.673809523809544
2018-05-17;12;55264.0;17.023809523809547
2018-05-17;15;52256.0;18.135714285714307
2018-05-17;18;49044.0;16.84500000000002
2018-05-17;21;47587.0;13.37380952380955
2018-05-18;0;49882.0;11.300000000000026
2018-05-18;3;41151.0;9.871428571428591
2018-05-18;6;42400.0;11.507317073170759
2018-05-18;9;52915.0;15.658536585365873
2018-05-18;12;54020.0;18.802380952380975
2018-05-18;15;50527.0;19.80952380952383
2018-05-18;18;46930.0;17.850000000000023
2018-05-18;21;45316.0;13.642857142857162
2018-05-19;0;48869.0;11.600000000000021
2018-05-19;3;39310.0;10.064285714285736
2018-05-19;6;36874.0;11.828571428571452
2018-05-19;9;43007.0;16.25238095238097
2018-05-19;12;46404.0;19.321428571428594
2018-05-19;15;43809.0;20.04285714285717
2018-05-19;18;40908.0;18.314285714285738
2018-05-19;21;41175.0;13.873809523809546
2018-05-20;0;46001.0;11.928571428571455
2018-05-20;3;37204.0;10.121428571428593
2018-05-20;6;34050.0;12.085714285714309
2018-05-20;9;38256.0;17.50238095238097
2018-05-20;12;42409.0;20.416666666666693
2018-05-20;15;39287.0;20.83571428571431
2018-05-20;18;37710.0;18.74761904761907
2018-05-20;21;40129.0;14.914285714285738
2018-05-21;0;44749.0;13.021428571428595
2018-05-21;3;35888.0;12.042857142857166
2018-05-21;6;33819.0;13.800000000000026
2018-05-21;9;39806.0;19.04047619047621
2018-05-21;12;45222.0;21.433333333333355
2018-05-21;15;42722.0;21.2261904761905
2018-05-21;18;40895.0;18.961904761904783
2018-05-21;21;42415.0;15.350000000000023
2018-05-22;0;45179.0;13.671428571428594
2018-05-22;3;36848.0;12.447619047619067
2018-05-22;6;38718.0;13.847619047619073
2018-05-22;9;50332.0;18.75000000000003
2018-05-22;12;53297.0;20.70476190476193
2018-05-22;15;51514.0;20.03414634146344
2018-05-22;18;48794.0;18.616666666666692
2018-05-22;21;46324.0;15.464285714285737
2018-05-23;0;47660.0;13.72195121951222
2018-05-23;3;38753.0;12.919047619047639
2018-05-23;6;39260.0;14.02380952380955
2018-05-23;9;50278.0;18.083333333333353
2018-05-23;12;53275.0;20.65609756097563
2018-05-23;15;51402.0;20.578571428571454
2018-05-23;18;48218.0;18.99761904761907
2018-05-23;21;46400.0;15.754761904761924
2018-05-24;0;48126.0;14.17857142857145
2018-05-24;3;39452.0;13.007142857142878
2018-05-24;6;39731.0;14.623809523809546
2018-05-24;9;50794.0;19.004761904761924
2018-05-24;12;53521.0;21.9761904761905
2018-05-24;15;51628.0;22.54523809523812
2018-05-24;18;48777.0;20.409523809523833
2018-05-24;21;46053.0;16.726190476190496
2018-05-25;0;48066.0;14.74146341463417
2018-05-25;3;39091.0;13.814285714285731
2018-05-25;6;39824.0;15.590476190476217
2018-05-25;9;51127.0;19.388095238095257
2018-05-25;12;53634.0;21.933333333333355
2018-05-25;15;51682.0;22.407142857142876
2018-05-25;18;48345.0;20.557142857142882
2018-05-25;21;45763.0;17.4761904761905
2018-05-26;0;47590.0;16.197619047619067
2018-05-26;3;37451.0;15.573809523809544
2018-05-26;6;34939.0;16.771428571428594
2018-05-26;9;41553.0;20.85476190476193
2018-05-26;12;46210.0;23.488095238095262
2018-05-26;15;43713.0;23.702380952380974
2018-05-26;18;41818.0;21.82857142857145
2018-05-26;21;41068.0;18.63571428571431
2018-05-27;0;44870.0;17.178571428571452
2018-05-27;3;35552.0;16.146341463414657
2018-05-27;6;31843.0;17.348780487804905
2018-05-27;9;36648.0;21.360975609756125
2018-05-27;12;42579.0;23.11428571428574
2018-05-27;15;39760.0;23.12926829268295
2018-05-27;18;38893.0;21.24285714285716
2018-05-27;21;41133.0;17.94761904761907
2018-05-28;0;44209.0;16.747619047619065
2018-05-28;3;35770.0;15.876190476190501
2018-05-28;6;37167.0;16.77380952380954
2018-05-28;9;49306.0;19.34047619047621
2018-05-28;12;53225.0;21.13333333333336
2018-05-28;15;51377.0;20.52857142857145
2018-05-28;18;48418.0;19.32857142857145
2018-05-28;21;46028.0;17.045238095238112
2018-05-29;0;46948.0;15.942857142857168
2018-05-29;3;38293.0;15.476190476190498
2018-05-29;6;38812.0;16.257142857142878
2018-05-29;9;50285.0;18.7761904761905
2018-05-29;12;53336.0;20.545238095238116
2018-05-29;15;51410.0;20.802380952380975
2018-05-29;18;48429.0;19.96190476190479
2018-05-29;21;46036.0;16.91428571428574
2018-05-30;0;47342.0;15.769047619047642
2018-05-30;3;38644.0;15.261904761904786
2018-05-30;6;39059.0;16.46190476190479
2018-05-30;9;50699.0;19.595238095238116
2018-05-30;12;53946.0;21.071428571428594
2018-05-30;15;52323.0;21.257142857142878
2018-05-30;18;49555.0;19.68809523809526
2018-05-30;21;46642.0;16.95952380952383
2018-05-31;0;47853.0;15.78048780487807
2018-05-31;3;38997.0;15.259523809523833
2018-05-31;6;39231.0;16.23333333333336
2018-05-31;9;50886.0;18.87857142857145
2018-05-31;12;53623.0;20.911904761904786
2018-05-31;15;52087.0;20.947619047619067
2018-05-31;18;49221.0;19.138095238095264
2018-05-31;21;46309.0;16.54523809523812
2018-06-01;0;47814.0;15.22857142857145
2018-06-01;3;38652.0;14.57380952380955
2018-06-01;6;39102.0;15.840476190476211
2018-06-01;9;50795.0;19.121428571428595
2018-06-01;12;53462.0;20.761904761904784
2018-06-01;15;50840.0;21.254761904761928
2018-06-01;18;48022.0;20.102380952380976
2018-06-01;21;44943.0;16.71190476190478
2018-06-02;0;47082.0;15.138095238095255
2018-06-02;3;37229.0;14.202380952380977
2018-06-02;6;34404.0;15.866666666666685
2018-06-02;9;40977.0;20.419512195121975
2018-06-02;12;45640.0;22.552380952380975
2018-06-02;15;43678.0;22.861904761904785
2018-06-02;18;41435.0;21.345238095238116
2018-06-02;21;39931.0;17.68571428571431
2018-06-03;0;44590.0;16.06428571428573
2018-06-03;3;35164.0;15.054761904761925
2018-06-03;6;31423.0;16.961904761904787
2018-06-03;9;36028.0;21.173809523809545
2018-06-03;12;42112.0;23.111904761904782
2018-06-03;15;39568.0;22.12857142857145
2018-06-03;18;38617.0;20.278571428571453
2018-06-03;21;40402.0;17.804761904761925
2018-06-04;0;43815.0;16.630952380952397
2018-06-04;3;35487.0;15.752380952380978
2018-06-04;6;37120.0;16.59047619047621
2018-06-04;9;49512.0;19.44523809523812
2018-06-04;12;53023.0;21.395238095238117
2018-06-04;15;51520.0;21.585714285714307
2018-06-04;18;48786.0;19.728571428571453
2018-06-04;21;45853.0;17.350000000000023
2018-06-05;0;47022.0;16.173809523809545
2018-06-05;3;38363.0;15.75476190476193
2018-06-05;6;38756.0;16.547619047619076
2018-06-05;9;50826.0;18.935714285714305
2018-06-05;12;53823.0;20.6309523809524
2018-06-05;15;51993.0;20.650000000000023
2018-06-05;18;49242.0;18.90952380952383
2018-06-05;21;46241.0;16.890476190476214
2018-06-06;0;47157.0;15.871428571428593
2018-06-06;3;38410.0;15.283333333333351
2018-06-06;6;38808.0;15.950000000000026
2018-06-06;9;51035.0;18.333333333333357
2018-06-06;12;54275.0;20.02857142857145
2018-06-06;15;52400.0;20.43809523809526
2018-06-06;18;49641.0;19.166666666666693
2018-06-06;21;46585.0;16.769047619047637
2018-06-07;0;47804.0;15.69047619047621
2018-06-07;3;38990.0;15.069047619047646
2018-06-07;6;38859.0;16.10238095238098
2018-06-07;9;50385.0;19.071428571428594
2018-06-07;12;53610.0;21.071428571428594
