Date;Heures;Consommation;t
2017-02-02;15;67182.0;12.478571428571453
2017-02-02;18;68764.0;10.78571428571431
2017-02-02;21;65927.0;9.733333333333352
2017-02-03;0;64475.0;8.419047619047646
2017-02-03;3;56935.0;7.178571428571449
2017-02-03;6;59385.0;6.6878048780488
2017-02-03;9;71986.0;7.588095238095262
2017-02-03;12;71689.0;9.938095238095256
2017-02-03;15;67843.0;10.085714285714312
2017-02-03;18;69078.0;8.152380952380977
2017-02-03;21;67703.0;7.36190476190478
2017-02-04;0;66983.0;6.680952380952402
2017-02-04;3;57973.0;6.942857142857168
2017-02-04;6;56084.0;6.711904761904783
2017-02-04;9;63083.0;7.654761904761925
2017-02-04;12;66189.0;9.514285714285737
2017-02-04;15;61762.0;10.20238095238097
2017-02-04;18;62691.0;7.971428571428596
2017-02-04;21;63555.0;7.116666666666692
2017-02-05;0;65226.0;6.576190476190495
2017-02-05;3;56666.0;6.65714285714288
2017-02-05;6;53469.0;6.81428571428574
2017-02-05;9;57699.0;7.038095238095262
2017-02-05;12;64903.0;8.028571428571453
2017-02-05;15;60109.0;8.176190476190497
2017-02-05;18;61562.0;6.74523809523812
2017-02-05;21;65121.0;6.170731707317093
2017-02-06;0;65628.0;5.82682926829271
2017-02-06;3;59161.0;5.521951219512217
2017-02-06;6;62234.0;5.07317073170734
2017-02-06;9;75354.0;5.790243902439046
2017-02-06;12;75756.0;8.08571428571431
2017-02-06;15;71098.0;8.59761904761907
2017-02-06;18;72330.0;7.0047619047619305
2017-02-06;21;70730.0;6.3095238095238315
2017-02-07;0;68736.0;6.5119047619047805
2017-02-07;3;60784.0;6.471428571428596
2017-02-07;6;62788.0;6.421428571428597
2017-02-07;9;74797.0;7.554761904761925
2017-02-07;12;74615.0;9.80952380952383
2017-02-07;15;69714.0;9.96904761904764
2017-02-07;18;70501.0;7.800000000000019
2017-02-07;21;69780.0;6.302380952380975
2017-02-08;0;68411.0;5.528571428571452
2017-02-08;3;61001.0;4.89047619047621
2017-02-08;6;63569.0;4.842857142857166
2017-02-08;9;76102.0;5.6609756097561235
2017-02-08;12;76475.0;7.411904761904788
2017-02-08;15;72721.0;7.566666666666691
2017-02-08;18;73191.0;5.8833333333333595
2017-02-08;21;72325.0;4.9642857142857375
2017-02-09;0;71117.0;4.166666666666687
2017-02-09;3;64085.0;3.4166666666666896
2017-02-09;6;66580.0;2.8095238095238297
2017-02-09;9;79007.0;3.769047619047644
2017-02-09;12;78999.0;5.904878048780516
2017-02-09;15;73997.0;6.483333333333351
2017-02-09;18;74951.0;4.709523809523835
2017-02-09;21;74536.0;3.4404761904762147
2017-02-10;0;73621.0;2.564285714285737
2017-02-10;3;66069.0;1.9976190476190674
2017-02-10;6;68735.0;1.7047619047619242
2017-02-10;9;80844.0;3.264285714285735
2017-02-10;12;79885.0;6.592857142857164
2017-02-10;15;73701.0;7.152380952380978
2017-02-10;18;74180.0;4.780952380952401
2017-02-10;21;73819.0;3.4261904761905027
2017-02-11;0;73658.0;2.5595238095238337
2017-02-11;3;65729.0;2.069047619047647
2017-02-11;6;63995.0;1.7738095238095455
2017-02-11;9;71337.0;3.0666666666666926
2017-02-11;12;74401.0;5.728571428571452
2017-02-11;15;69587.0;6.323809523809545
2017-02-11;18;69869.0;4.84523809523812
2017-02-11;21;70395.0;3.964285714285739
2017-02-12;0;71396.0;3.688095238095259
2017-02-12;3;63413.0;3.59761904761907
2017-02-12;6;60090.0;3.9142857142857355
2017-02-12;9;64257.0;5.3714285714286
2017-02-12;12;69601.0;8.623809523809545
2017-02-12;15;62750.0;10.052380952380977
2017-02-12;18;62621.0;8.75952380952383
2017-02-12;21;67109.0;8.530952380952405
2017-02-13;0;66681.0;8.47857142857145
2017-02-13;3;59678.0;8.133333333333356
2017-02-13;6;62535.0;7.911904761904789
2017-02-13;9;74219.0;9.023809523809549
2017-02-13;12;73768.0;11.747619047619072
2017-02-13;15;68318.0;12.304761904761925
2017-02-13;18;68528.0;10.242857142857163
2017-02-13;21;69011.0;8.973809523809544
2017-02-14;0;67334.0;8.304761904761929
2017-02-14;3;59904.0;7.688095238095258
2017-02-14;6;61662.0;7.34523809523812
2017-02-14;9;73161.0;8.883333333333358
2017-02-14;12;72900.0;11.847619047619073
2017-02-14;15;66948.0;13.042857142857166
2017-02-14;18;65412.0;10.55476190476193
2017-02-14;21;66152.0;8.814285714285738
2017-02-15;0;65548.0;7.9428571428571635
2017-02-15;3;57807.0;7.330952380952405
2017-02-15;6;59914.0;6.802380952380973
2017-02-15;9;70758.0;9.569047619047643
2017-02-15;12;68662.0;13.6809523809524
2017-02-15;15;62334.0;14.747619047619073
2017-02-15;18;61419.0;10.587804878048807
2017-02-15;21;63812.0;7.946341463414659
2017-02-16;0;63605.0;6.953658536585384
2017-02-16;3;56337.0;5.997560975609775
2017-02-16;6;58603.0;5.509756097560999
2017-02-16;9;70290.0;8.407142857142878
2017-02-16;12;68663.0;12.507142857142878
2017-02-16;15;62808.0;13.661904761904783
2017-02-16;18;62024.0;10.26904761904764
2017-02-16;21;63949.0;7.423809523809547
2017-02-17;0;64191.0;6.161904761904785
2017-02-17;3;56869.0;5.566666666666691
2017-02-17;6;59252.0;4.816666666666684
2017-02-17;9;70835.0;7.11463414634149
2017-02-17;12;69414.0;11.49761904761907
2017-02-17;15;62300.0;12.983333333333354
2017-02-17;18;60877.0;9.578571428571449
2017-02-17;21;63387.0;7.166666666666688
2017-02-18;0;64309.0;5.280952380952403
2017-02-18;3;56511.0;4.2571428571428775
2017-02-18;6;55724.0;3.352380952380973
2017-02-18;9;62825.0;6.316666666666691
2017-02-18;12;62198.0;11.24761904761907
2017-02-18;15;55129.0;12.830952380952406
2017-02-18;18;54349.0;8.94285714285717
2017-02-18;21;60037.0;5.809523809523826
2017-02-19;0;63484.0;3.9214285714285957
2017-02-19;3;56583.0;2.761904761904785
2017-02-19;6;54731.0;1.8380952380952649
2017-02-19;9;59177.0;5.771428571428595
2017-02-19;12;60222.0;11.359523809523832
2017-02-19;15;52881.0;12.638095238095259
2017-02-19;18;53768.0;9.302380952380974
2017-02-19;21;60287.0;7.430952380952402
2017-02-20;0;61559.0;6.614285714285736
2017-02-20;3;55006.0;6.321428571428592
2017-02-20;6;57757.0;6.009523809523829
2017-02-20;9;69398.0;8.276190476190497
2017-02-20;12;69847.0;11.392857142857167
2017-02-20;15;65311.0;12.028571428571448
2017-02-20;18;64059.0;10.183333333333357
2017-02-20;21;64605.0;8.930952380952402
2017-02-21;0;62910.0;8.454761904761924
2017-02-21;3;54846.0;7.942857142857166
2017-02-21;6;56561.0;7.811904761904788
2017-02-21;9;67614.0;9.864285714285735
2017-02-21;12;68248.0;12.442857142857164
2017-02-21;15;63651.0;12.95714285714288
2017-02-21;18;63170.0;11.111904761904785
2017-02-21;21;63429.0;10.041463414634167
2017-02-22;0;61885.0;9.395000000000023
2017-02-22;3;53919.0;8.68536585365856
2017-02-22;6;55868.0;8.255000000000027
2017-02-22;9;67139.0;9.939024390243922
2017-02-22;12;68219.0;12.226829268292708
2017-02-22;15;63758.0;12.909756097560997
2017-02-22;18;62535.0;10.764285714285737
2017-02-22;21;63463.0;8.995238095238118
2017-02-23;0;62617.0;7.775609756097579
2017-02-23;3;54707.0;6.745238095238118
2017-02-23;6;57065.0;6.23571428571431
2017-02-23;9;68139.0;9.378571428571453
2017-02-23;12;68769.0;12.809523809523832
2017-02-23;15;63749.0;12.902380952380977
2017-02-23;18;63017.0;10.526190476190493
2017-02-23;21;64170.0;9.114285714285735
2017-02-24;0;63277.0;8.059523809523833
2017-02-24;3;55288.0;7.164285714285735
2017-02-24;6;57406.0;6.171428571428591
2017-02-24;9;68974.0;7.642857142857165
2017-02-24;12;68772.0;9.538095238095261
2017-02-24;15;63512.0;9.628571428571448
2017-02-24;18;62569.0;6.983333333333354
2017-02-24;21;65778.0;4.985365853658555
2017-02-25;0;66568.0;3.3738095238095505
2017-02-25;3;58821.0;2.1000000000000214
2017-02-25;6;58047.0;1.754761904761926
2017-02-25;9;64340.0;5.888095238095259
2017-02-25;12;62753.0;10.452380952380977
2017-02-25;15;56140.0;11.833333333333355
2017-02-25;18;55428.0;8.492500000000026
2017-02-25;21;60896.0;6.209523809523833
2017-02-26;0;63029.0;5.085714285714308
2017-02-26;3;55274.0;4.53333333333336
2017-02-26;6;52485.0;4.485714285714311
2017-02-26;9;56055.0;8.330952380952402
2017-02-26;12;58818.0;12.016666666666694
2017-02-26;15;52848.0;12.940476190476213
2017-02-26;18;52740.0;10.590476190476211
2017-02-26;21;59085.0;8.716666666666693
2017-02-27;0;59585.0;7.669047619047636
2017-02-27;3;53104.0;7.20000000000002
2017-02-27;6;56016.0;6.921428571428591
2017-02-27;9;67667.0;9.5761904761905
2017-02-27;12;68468.0;12.042857142857162
2017-02-27;15;65129.0;11.900000000000022
2017-02-27;18;65273.0;9.659523809523831
2017-02-27;21;66264.0;8.190476190476213
2017-02-28;0;64793.0;7.2476190476190725
2017-02-28;3;57334.0;6.804761904761927
2017-02-28;6;59804.0;6.214285714285741
2017-02-28;9;71755.0;7.554761904761925
2017-02-28;12;73131.0;8.795238095238123
2017-02-28;15;68741.0;8.640476190476212
2017-02-28;18;67748.0;7.261904761904788
2017-02-28;21;69349.0;6.676190476190501
2017-03-01;0;67658.0;6.37142857142859
2017-03-01;3;59609.0;6.088095238095262
2017-03-01;6;61780.0;5.704761904761925
2017-03-01;9;72707.0;8.221428571428596
2017-03-01;12;73250.0;10.357142857142883
2017-03-01;15;69399.0;11.290476190476207
2017-03-01;18;67863.0;10.142857142857167
2017-03-01;21;67394.0;9.314285714285733
2017-03-02;0;65719.0;8.414285714285741
2017-03-02;3;57681.0;7.476190476190497
2017-03-02;6;60108.0;6.463414634146364
2017-03-02;9;70648.0;9.492857142857163
2017-03-02;12;67940.0;12.08809523809526
2017-03-02;15;62453.0;12.809523809523832
2017-03-02;18;61119.0;9.840476190476213
2017-03-02;21;64464.0;7.809523809523834
2017-03-03;0;63536.0;6.616666666666687
2017-03-03;3;56185.0;6.338095238095258
2017-03-03;6;58380.0;6.621428571428593
2017-03-03;9;68573.0;10.000000000000028
2017-03-03;12;67210.0;13.633333333333352
2017-03-03;15;61312.0;14.692857142857164
2017-03-03;18;60290.0;12.4261904761905
2017-03-03;21;61601.0;10.635714285714313
2017-03-04;0;60780.0;9.685714285714306
2017-03-04;3;52220.0;8.464285714285737
2017-03-04;6;50597.0;7.657142857142875
2017-03-04;9;57627.0;8.257142857142881
2017-03-04;12;61599.0;9.464285714285738
2017-03-04;15;57716.0;9.426190476190499
2017-03-04;18;57358.0;7.592857142857168
2017-03-04;21;60431.0;6.64285714285717
2017-03-05;0;62340.0;5.9690476190476405
2017-03-05;3;54290.0;5.39047619047621
2017-03-05;6;51604.0;5.2317073170731945
2017-03-05;9;56114.0;7.4428571428571635
2017-03-05;12;62172.0;9.402380952380977
2017-03-05;15;56624.0;9.814285714285734
2017-03-05;18;56183.0;8.947619047619067
2017-03-05;21;62454.0;8.41190476190478
2017-03-06;0;62293.0;8.466666666666688
2017-03-06;3;54940.0;7.883333333333354
2017-03-06;6;57962.0;7.859523809523836
2017-03-06;9;69822.0;9.252380952380978
2017-03-06;12;71530.0;10.512195121951244
2017-03-06;15;66685.0;10.285365853658558
2017-03-06;18;66542.0;8.868292682926851
2017-03-06;21;67856.0;8.04634146341466
2017-03-07;0;65586.0;7.380487804878073
2017-03-07;3;57853.0;6.9560975609756275
2017-03-07;6;60526.0;6.487804878048801
2017-03-07;9;71293.0;7.980487804878071
2017-03-07;12;71598.0;9.614634146341482
2017-03-07;15;67362.0;9.902439024390263
2017-03-07;18;66802.0;8.224390243902462
2017-03-07;21;67897.0;7.1243902439024644
2017-03-08;0;66254.0;6.639024390243924
2017-03-08;3;58326.0;6.690243902439051
2017-03-08;6;60338.0;7.053658536585393
2017-03-08;9;71492.0;9.817073170731733
2017-03-08;12;70568.0;12.314285714285736
2017-03-08;15;66341.0;12.971428571428593
2017-03-08;18;64947.0;11.628571428571455
2017-03-08;21;64551.0;10.904761904761925
2017-03-09;0;62502.0;10.369047619047635
2017-03-09;3;54037.0;9.66666666666669
2017-03-09;6;55838.0;9.25000000000002
2017-03-09;9;66388.0;11.65476190476193
2017-03-09;12;65823.0;13.914285714285738
2017-03-09;15;61172.0;14.92857142857145
2017-03-09;18;59219.0;12.60476190476193
2017-03-09;21;61065.0;10.226190476190501
2017-03-10;0;59975.0;8.85000000000002
2017-03-10;3;52191.0;7.747619047619069
2017-03-10;6;55030.0;7.130952380952404
2017-03-10;9;65734.0;11.004761904761928
2017-03-10;12;63151.0;14.904761904761932
2017-03-10;15;57156.0;16.7261904761905
2017-03-10;18;54552.0;13.492682926829291
2017-03-10;21;58252.0;9.811904761904783
2017-03-11;0;58601.0;7.830952380952409
2017-03-11;3;50117.0;6.469047619047641
2017-03-11;6;49862.0;5.654761904761926
2017-03-11;9;55551.0;11.238095238095262
2017-03-11;12;54344.0;16.866666666666696
2017-03-11;15;48624.0;17.942857142857168
2017-03-11;18;47119.0;13.621428571428591
2017-03-11;21;52405.0;10.552380952380977
2017-03-12;0;54927.0;8.966666666666693
2017-03-12;3;46851.0;8.209523809523834
2017-03-12;6;44040.0;7.838095238095258
2017-03-12;9;48244.0;10.857142857142875
2017-03-12;12;52892.0;13.066666666666693
2017-03-12;15;47489.0;13.350000000000023
2017-03-12;18;48096.0;11.142857142857164
2017-03-12;21;54594.0;9.65000000000002
2017-03-13;0;55195.0;8.66666666666669
2017-03-13;3;48746.0;7.85714285714288
2017-03-13;6;52554.0;7.311904761904784
2017-03-13;9;63238.0;10.588095238095262
2017-03-13;12;61918.0;13.411904761904783
2017-03-13;15;57171.0;14.388095238095259
2017-03-13;18;55817.0;11.723809523809544
2017-03-13;21;58972.0;8.921428571428589
2017-03-14;0;58511.0;7.304761904761928
2017-03-14;3;51474.0;6.102380952380974
2017-03-14;6;55359.0;5.48571428571431
2017-03-14;9;65522.0;9.861904761904787
2017-03-14;12;62541.0;13.89761904761907
2017-03-14;15;57692.0;15.064285714285742
2017-03-14;18;56302.0;12.102380952380978
2017-03-14;21;59376.0;9.390476190476212
2017-03-15;0;58139.0;8.276190476190502
2017-03-15;3;50426.0;7.569047619047647
2017-03-15;6;53123.0;6.933333333333358
